Project Name,Link,Flat Type,Price,Area,Area Type,Price per Sqft,Location,Highlights,Description,Property ID,Address,Society,Rating,Furnishing,Facilities,Nearby,Overlooking,Bedrooms,Bathrooms,Balcony,Additional Rooms,Floor Number,Property Age/Possession,Facing
A & S APARTMENT (New Booking),https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-new-barrakpur-kolkata-north-765-sq-ft-spid-M82983590,2 BHK Flat,22.2 Lac,765 sqft,Super Built-up Area,"2,901 /sqft","New Barrakpur, Kolkata","Top Floor
Gated Society
+2","New booking... Check out this 2 bhk apartment for sale in a & s apartment (New booking), a popular residential project that houses in-Demand flats in new barrakpur, kolkata north. Constructed on a super built up area of 765 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. This flat lies on the top level of a 4 storey building. As the project is already ready to move, so you c...",M82983590,"A & S APARTMENT (New Bookg), New Barrakpur, Kolkata",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking']","['Hari Mandir', 'Church of our Lady of Lourdes', 'SHONI TEMPLE', 'MAA MONOSHA TEMPLE', 'Shri Shoni Temple', 'Amanati Mosque']","['Pool,Club,Others,Sea facing,Main Road,Park/Garden']",2 Bedrooms,2 Bathrooms,1 Balcony,"Pooja Room,Others",4th   of 4 Floors,1 to 5 Year Old,South-East
"A.B construction, T.N.CHATTERJEE STREET",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tobin-road-kolkata-north-1300-sq-ft-r1-spid-C79702045,3 BHK Flat,58.5 Lac,"1,300 sqft",Super Built-up Area,"4,500 /sqft","Tob Road, Kolkata",,"Residential apartment This is your chance to a 3 bhk apartment / flat for sale in tobin road kolkata . Where luxury comes with affordability. Basic details: You will love this bright and spacious 3 bedroom apartment with 2 bathrooms, modular kitchen, spacious hall and 1 balconies.The balcony offers a great view and is a place to enjoy at any time. This house provides ample natural light and has...",C79702045,"A.B construction, T.N.CHATTERJEE STREET, Tob Road, Kolkata",,,[],['Lift(s)'],"['Noapara metro station', 'Baranagar metro station', 'Baranagar State General Hospital', 'New Saraju Nursing Home', 'Astha Medical Services Pvt Ltd']",['Main Road'],3 Bedrooms,2 Bathrooms,1 Balcony,Pooja Room,2nd   of 4 Floors,0 to 1 Year Old,South-West
No Name,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-mahamayatala-kolkata-south-890-sq-ft-r1-spid-D80961937,2 BHK Flat,36 Lac,890 sqft,Super Built-up Area,"5,365 /sqft","Mahamayatala, Garia",,"Gplus3 building total 6 flats locate in a prime position in kalibazar, mahamayatala 2 bhk flat available on 1st floor with vitrified flooring, aluminum sliding windows, 24hrs water. 6-8 mints walking distance mahamayatala more. Em bypass (1.5), 4-5 mints auto distance from kavi najrul metro station and 7-10 auto distance from mints sonarpur station. Car parking extra 4 lakh This property is rig...",D80961937,"No Name, Mahamayatala, Garia",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Water Storage', 'Natural Light', 'Airy Rooms', 'Waste Disposal']","['Kavi nazrul metro station', 'Shahid khudiram metro station', 'Sitala mandir', 'Gosto Mandir', 'Brahmapur Badamtala Jame Masjid']",['Main Road'],2 Bedrooms,2 Bathrooms,1 Balcony,Store Room,1st   of 3 Floors,1 to 5 Year Old,South-East
Jay Hanuman Tower-New Booking,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-1019-sq-ft-spid-B82778982,3 BHK Flat,28.53 Lac,"1,019 sqft",Super Built-up Area,"2,800 /sqft","Konnagar, Hooghly","Nandan School within 250m
Maa Sarada hospital within 500m
+2","Jay hanuman tower-New booking is one of hooghly's most sought after destination for apartments and this 3 bhk flat in konnagar is your opportunity to be a part of this community. The flat is south-East-Facing. The flat occupies a super built up area of 1019 sq.Ft. That consists of 3 bedrooms, 2 bathrooms and 1 balcony. This flat is situated on the 1st floor of this 5 floors tall residential bui...",B82778982,"Jay Hanuman Tower-New Bookg , Konnagar, Hooghly",,,[],"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Waste Disposal', 'Club house / Community Center']",[],['Main Road'],3 Bedrooms,2 Bathrooms,1 Balcony,,1st   of 5 Floors,0 to 1 Year Old,South-East
Akashlina Apartment-New Booking,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-915-sq-ft-spid-Z82790464,2 BHK Flat,27.45 Lac,915 sqft,Super Built-up Area,"3,000 /sqft","Konnagar, Hooghly","Maa Sarada hospital within 1km
More super market within 250m
+1","Akashlina apartment-New booking is one of the most popular destination for buying apartments/ flats in konnagar, hooghly. You too can be a part of this society by purchasing this 2 bhk flat here. This residential flat is south-West-Facing direction. Constructed on a super built up area of 915 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. The residential building has 5 floo...",Z82790464,"Akashla Apartment-New Bookg, Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Waste Disposal']",[],['Main Road'],2 Bedrooms,2 Bathrooms,1 Balcony,,2nd   of 5 Floors,1 to 5 Year Old,South-West
Santi Niwas-New Booking,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-1110-sq-ft-spid-Q82789136,3 BHK Flat,34.41 Lac,"1,110 sqft",Super Built-up Area,"3,100 /sqft","Konnagar, Hooghly","More super market within 500m
Nandanik School within 250m
+2","Check out this 3 bhk apartment for sale in santi niwas-New booking, a popular residential project that houses in-Demand flats in konnagar, hooghly. This property faces the south-East direction. Constructed on a super built up area of 1110 sq.Ft., the flat comprises 3 bedroom(s), 2 bathrooms and 1 balcony. The residential building has 5 floors in total and the flat for sale is located on the top...",Q82789136,"Santi Niwas-New Bookg, Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Waste Disposal']",[],['Main Road'],3 Bedrooms,2 Bathrooms,1 Balcony,,5th   of 5 Floors,1 to 5 Year Old,North
Jay Hanuman Enclave-New Booking,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-692-sq-ft-spid-S82778078,2 BHK Flat,17.99 Lac,692 sqft,Super Built-up Area,"2,600 /sqft","Konnagar, Hooghly","Word home school within 250m
Maa Sarada hospital within 500m
+2","This beautiful 2 bhk flat in konnagar, hooghly is situated in jay hanuman enclave-New booking, one of the popular residential society in hooghly. The flat is facing the south-West direction. The flat occupies a super built up area of 692 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 1 balcony. The residential building has 5 floors in total and the flat for sale is located on the 2nd floor...",S82778078,"Jay Hanuman Enclave-New Bookg, Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Waste Disposal']",[],['Main Road'],2 Bedrooms,2 Bathrooms,1 Balcony,,2nd   of 5 Floors,1 to 5 Year Old,East
Jay Hanuman Enclave-New Booking,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-772-sq-ft-spid-H82777682,2 BHK Flat,20.07 Lac,772 sqft,Super Built-up Area,"2,600 /sqft","Konnagar, Hooghly","Word home school within 250m
Maa Sarada Hospital within 500m
+1","This lovely 2 bhk apartment/flat in konnagar is available for sale in one of hooghly's most popular projects, jay hanuman enclave-New booking. This property faces the east direction. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 772 sq.Ft. This flat is situated on the 1st floor of this 5 floors tall residential building. Being a ready to m...",H82777682,"Jay Hanuman Enclave-New Bookg, Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Waste Disposal']",[],[],2 Bedrooms,2 Bathrooms,1 Balcony,,1st   of 5 Floors,1 to 5 Year Old,West
Jay Hanuman Enclave-New Booking,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-799-sq-ft-spid-P82777538,2 BHK Flat,20.77 Lac,799 sqft,Super Built-up Area,"2,600 /sqft","Konnagar, Hooghly","Word home school within 250m
Maa Sarada hospital within 500m
+1","Situated in konnagar, hooghly, jay hanuman enclave-New booking is a well planned society that offers a pleasant living experience to its residents. This 2 bhk flat in hooghly is your opportunity to be a part of this community. This property faces the north-East direction. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 799 sq.Ft. The propert...",P82777538,"Jay Hanuman Enclave-New Bookg, Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Waste Disposal']",[],['Main Road'],2 Bedrooms,2 Bathrooms,1 Balcony,,2nd   of 5 Floors,1 to 5 Year Old,West
Jay Hanuman Enclave-New Booking,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-1036-sq-ft-spid-D82777892,3 BHK Flat,26.94 Lac,"1,036 sqft",Super Built-up Area,"2,600 /sqft","Konnagar, Hooghly","Word home school within 250m
Maa Sarada hospital within 500m
+1","This beautiful 3 bhk flat in konnagar, hooghly is situated in jay hanuman enclave-New booking, one of the popular residential society in hooghly. This property faces the north-West direction. The flat is over 1036 sq.Ft. Super built up area and comes with 3 bedroom(s), 2 bathrooms and 2 balconies. The residential building has 5 floors in total and the flat for sale is located on the 3rd floor. ...",D82777892,"Jay Hanuman Enclave-New Bookg, Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Waste Disposal']",[],['Main Road'],3 Bedrooms,2 Bathrooms,2 Balconies,,3rd   of 5 Floors,1 to 5 Year Old,East
Jai Ganesh Apartment-New Booking,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-778-sq-ft-spid-C82783356,2 BHK Flat,21.4 Lac,778 sqft,Super Built-up Area,"2,750 /sqft","Konnagar, Hooghly","Mother international within 1km
Overlooking Main Road
+1","Situated in konnagar, hooghly, jai ganesh apartment-New booking is a well planned society that offers a pleasant living experience to its residents. This 2 bhk flat in hooghly is your opportunity to be a part of this community. The flat is facing the south-East direction. The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a super bu...",C82783356,"Jai Ganesh Apartment-New Bookg, Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Waste Disposal']",[],['Main Road'],2 Bedrooms,2 Bathrooms,1 Balcony,,5th   of 5 Floors,1 to 5 Year Old,North
Ganapati Apartment-New Booking,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-1060-sq-ft-spid-Z82785020,3 BHK Flat,26.5 Lac,"1,060 sqft",Super Built-up Area,"2,500 /sqft","Konnagar, Hooghly","Maa Sarada Hospital within 1km
More super market within 500m
+2","Located in the popular residential address of konnagar, hooghly, ganapati apartment-New booking is one of the most preferred destination for apartments in hooghly. This 3 bhk flat is your ticket to be a part of this community. This is a south-East-Facing property. The floor plan additionally contains 3 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a super built up a...",Z82785020,"Ganapati Apartment-New Bookg, Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Waste Disposal']",[],['Main Road'],3 Bedrooms,2 Bathrooms,1 Balcony,,2nd   of 5 Floors,1 to 5 Year Old,West
Eco,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-jatragachhi-kolkata-east-1369-sq-ft-spid-E82318316,3 BHK Flat,72.5 Lac,"1,369 sqft",Super Built-up Area,"5,295 /sqft","Jatragachhi, Kolkata East","Gated Society
Corner Property
+1","Absolutely brand new beautiful 3 beds 2 baths, 2 balcony, 1 kitchen,1 loft 1 car parking compact flat for sale. The apartment is situated at jatra gachi very near and walkable distance from biswa bangala convention centre a new town.",,,,,[],[],[],[],0,0,0,,0,,
North Grande,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-north-grande-durganagar-kolkata-north-1404-sq-ft-spid-L81125797,3 BHK Flat,76 Lac,"1,404 sqft",Super Built-up Area,"5,413 /sqft","Durganagar, Belgharia Expressway, Kolkata","Private Garden
Gated Society
+2","This lovely 3 bhk apartment/flat in durganagar is available for sale in one of kolkata north's most popular projects, north grande. This is a north-West-Facing property. The flat is over 1404 sq.Ft. Super built up area and comes with 3 bedroom(s), 3 bathrooms and 3 balconies. The residential building has 6 floors in total and the flat for sale is located on the 2nd floor. This 1-5 years old pro...",L81125797,"North Grande, Durganagar, Belgharia Expressway, Kolkata",North Grande,,[],"['Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Bank Attached Property', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Baranagar Metro Station', 'City Centre 2', 'Diamond Plaza', 'Belghoria Express Way', 'Calcutta Airport English High School']","['Pool,Park/Garden,Club,Main Road,Others']",3 Bedrooms,3 Bathrooms,3 Balconies,,2nd   of 6 Floors,1 to 5 Year Old,South-West
The Orchid Grandeur,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-orchid-grandeur-rajarhat-kolkata-east-1150-sq-ft-spid-O82674156,3 BHK Flat,48 Lac,"1,150 sqft",Carpet Area,"4,173 /sqft","Rajarhat, Kolkata","Overlooking Park/Garden
Overlooking Main Road
+2",The orchid grandeur good property 3bhk in rajarhat kolkata east good looking property luxury apartment,O82674156,"The Orchid Grandeur, Rajarhat, Kolkata",The Orchid Grandeur,,[],"['Power Back-up', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']","['The Ivy Mall', 'Denovo Institute Of Education', 'Basina Free Primary School', 'Ghosh Bari', 'Lotus Hospital', 'Ohio Hospital']","['Park/Garden,Main Road,Pool,Club']",3 Bedrooms,2 Bathrooms,1 Balcony,,1st   of 5 Floors,1 to 5 Year Old,South-West
Merlin Verve,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-merlin-verve-tollygunge-kolkata-south-1508-sq-ft-spid-S82734602,4 BHK Flat,2.15 Cr,"1,508 sqft",Built-up Area,"14,257 /sqft","Tollygunge, Kolkata","Top Floor
Gated Society
+2","Check out this 4 bhk apartment for sale in merlin verve, a popular residential project that houses in-Demand flats in tollygunge, kolkata south. This property faces the south direction. The flat occupies a built up area of 1508 sq.Ft. That consists of 4 bedrooms, 3 bathrooms and 3 balconies. The flat has a total of 12 floors and this property is situated on top floor. Being a ready to move proj...",S82734602,"Merl Verve, Tollygunge, Kolkata",Merlin Verve,,[],"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Mahanayak Uttam Kumar Metro', 'Ashok Nagar Bazar', 'Karunamoyee Bridge', 'NSHM Knowledge Campus', 'Sit N N Girls High School']","['Main Road,Others,Club,Park/Garden,Pool']",4 Bedrooms,3 Bathrooms,3 Balconies,,12nd   of 12 Floors,1 to 5 Year Old,South
Rishi Pranaya,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rishi-pranaya-new-town-kolkata-east-1221-sq-ft-spid-A82733748,3 BHK Flat,94 Lac,"1,221 sqft",Super Built-up Area,"7,698 /sqft","New Town, Kolkata","Top Floor
Overlooking Park/Garden
+2",Rishi pranaya Land mark - Dps megacity & tata madical 2 minits & sector v metro 10 mintu airport 20 minutes & very good property & nice view,,,,,[],[],[],[],0,0,0,,0,,
Urban Sabujayan,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-urban-sabujayan-kalikapur-kolkata-south-1885-sq-ft-spid-C82520578,4 BHK Flat,1.17 Cr,"1,885 sqft",Super Built-up Area,"6,206 /sqft","Kalikapur, Kolkata","Gated Society
Corner Property
+2","Urban sabujayan is one of kolkata south's most sought after destination for apartments and this 4 bhk flat in kalikapur is your opportunity to be a part of this community. The flat is facing the south-East direction. Containing 4 bedroom(s), 3 bathrooms and 2 balconies, this flat is spread over a super built up area of 1885 sq.Ft. This flat lies on the 3rd level of a 4 storey building. Being a ...",C82520578,"Urban Sabujayan, Kalikapur, Kolkata",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']","['Hindu Temple', 'Maa kali temple', 'Shoni thakur mandir', 'Maa Kali mandir', 'Lord Shiva Temple', 'Sada Kali Mandir']","['Pool,Park/Garden,Club,Main Road,Others']",4 Bedrooms,3 Bathrooms,2 Balconies,Others,3rd   of 4 Floors,1 to 5 Year Old,East
