Project Name,Link,Flat Type,Price,Area,Area Type,Price per Sqft,Location,Highlights,Description,Property ID,Address,Society,Rating,Furnishing,Facilities,Nearby,Overlooking,Bedrooms,Bathrooms,Balcony,Additional Rooms,Floor Number,Property Age/Possession,Facing
Sunrise Green,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sunrise-green-new-town-kolkata-east-1550-sq-ft-spid-K82374674,3 BHK Flat,1.65 Cr,"1,550 sqft",Super Built-up Area,"10,774 /sqft","New Town, Kolkata","Private Garden
Recently Renovated
+2","Sunrise green is one of kolkata east's most sought after destination for apartments and this 3 bhk flat in new town is your opportunity to be a part of this community. The flat is facing the south-East direction. The flat is over 1550 sq.Ft. Super built up area and comes with 3 bedroom(s), 2 bathrooms and 1 balcony. The flat has a total of 15 floors and this property is situated on 12th floor. ...",K82374674,"Sunrise Green, New Town, Kolkata",,,"['1 Water Purifier', '4 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '2 Geyser', '1 Stove', '8 Light', '4 AC', '2 TV', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '4 Bed', '3 Wardrobe', '1 Sofa', '1 Washing Machine', '1 Microwave']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Nazrul tirtha metro station', 'Rabindra Tirtha Metro Station', 'Terminus Mall', 'mandir', 'Hdfc bank ATM', 'Citibank ATM']","['Park/Garden,Pool,Club,Main Road,Others']",3 Bedrooms,2 Bathrooms,1 Balcony,,12nd   of 15 Floors,1 to 5 Year Old,South-East
Metropolitan CHS,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-metropolitan-chs-tangra-kolkata-central-822-sq-ft-spid-K82052058,2 BHK Flat,62 Lac,822 sqft,Carpet Area,"7,542 /sqft","Tangra, Kolkata",,"The view, locality, the owner also gets an under roof garage facility (Price excluded), highly secured locality, security cameras with sensors throughout the building, cleaners and lot more.",K82052058,"Metropolitan CHS, Tangra, Kolkata",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Club house / Community Center', 'Waste Disposal', 'Rain Water Harvesting']","['Salt lake stadium metro station', 'IA market', 'Chinese Kali Temple', 'Axis bank ATM', 'United bank of india ATM', 'H.P.Poddar Memorial Clinic And Nursing Home']","['Park/Garden,Club,Main Road']",2 Bedrooms,2 Bathrooms,1 Balcony,,5th   of 5 Floors,1 to 5 Year Old,
South Wind,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-south-wind-rajpur-southern-bypass-kolkata-south-1265-sq-ft-spid-R81101675,3 BHK Flat,85 Lac,"1,265 sqft",Built-up Area,"6,719 /sqft","Rajpur, Southern Bypass",,Spacious drowning cum dinning Spacious bed rooms High class interiors Covered independent car parking Price negotiable Additional details :,R81101675,"South Wd, Rajpur, Southern Bypass",,,[],[],"['Government Hospital', 'Subhas gram railway station', 'Mallikpur railway station']",[],3 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 12 Floors,1 to 5 Year Old,North-East
Devaloke Sonar City,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-devaloke-sonar-city-kamalgazi-kolkata-south-1274-sq-ft-spid-P82675936,3 BHK Flat,87 Lac,"1,274 sqft",Super Built-up Area,"6,828 /sqft","Kamalgazi, Southern Bypass","Private Garden
Recently Renovated
+2","This 3 bhk flat is located in devaloke sonar city, which houses some of the most spacious flats in kamalgazi, kolkata south. The floor plan additionally contains 3 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a super built up area of 1272 sq.Ft. The flat has a total of 11 floors and this property is situated on 7th floor. As the project is already ready to move, so...",P82675936,"Devaloke Sonar City, Kamalgazi, Southern Bypass",Devaloke Sonar City,,"['1 Water Purifier', '4 Fan', '1 Exhaust Fan', '1 Geyser', '6 Light', '2 AC', '1 Modular Kitchen', '1 Curtains', '3 Bed', '3 Wardrobe', '1 Sofa']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Fitness Centre / GYM', 'Club house / Community Center']","['Kavi Nazrul', 'Woodsquare', 'EM bypass', 'Future Campus School', 'South Star Nursing Home', 'Sonarpur Railway Station']","['Park/Garden,Main Road']",3 Bedrooms,2 Bathrooms,1 Balcony,,7th   of 11 Floors,1 to 5 Year Old,
Siddha Happyville,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-siddha-happyville-rajarhat-kolkata-east-975-sq-ft-spid-D82757130,2 BHK Flat,61 Lac,975 sqft,Super Built-up Area,"6,256 /sqft","Rajarhat, Kolkata","Power Back-up
Gated Society
+2",Its a 2 bhk flat in siddha happyville with one mlcp parking space and flat is on 2nd floor which view podium where all ameniities and facilities are there. The price and availabitity of the flat subject to change without any prior notice,D82757130,"Siddha Happyville, Rajarhat, Kolkata",Siddha Happyville,,[],"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center', 'Waste Disposal', 'Rain Water Harvesting']","['Central Park Metro Station', 'City Centre New Town', 'Rajarhat Main Rd', 'Hariyana International Academy', 'Aliah University']","['Park/Garden,Main Road']",2 Bedrooms,2 Bathrooms,1 Balcony,,2nd   of 19 Floors,1 to 5 Year Old,South-East
Merlin Greens,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-merlin-greens-aamtala-kolkata-south-1100-sq-ft-spid-R83130344,2 BHK Flat,40 Lac,"1,100 sqft",Super Built-up Area,"3,636 /sqft","Amtala, Kolkata South",,"This property a-4005 is a fully furnished studio/duplex apartment in block-I comprising of both fourth and fifth floor under project nirvana situated within the premises of merlin greens at amtala, kriparampore, diamond harbour road, south 24 parganas. One can easily access both the floors from inside through staircase with spacious rooms with an open balcony on both floors . Amenities includes...",R83130344,"Merl Greens, Amtala, Kolkata South",Merlin Greens,,"['2 Bed', '2 Wardrobe', '3 Fan', '1 Fridge', '1 Sofa', '1 Dining Table', '7 Light', '3 AC', '1 TV', '1 Modular Kitchen']","['Security / Fire Alarm', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Club house / Community Center']",[],"['Pool,Main Road,Club,Others']",2 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 5 Floors,10+ Year Old,South-West
Orchard Avaasa,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-chinar-park-kolkata-east-1053-sq-ft-spid-X78384141,2 BHK Flat,85 Lac,"1,053 sqft",Super Built-up Area,"8,072 /sqft","Char Park, Kolkata",,"Located in a very good position wide open in all the sides, very well connected, 1 km away from biswa bangla road and metro station, on the other side rajarhat road is 50 mtrs away, citi centre ii is 1.5 km away. Market, schools, hospitals are nearby. Flat is east facing, for all the rooms east side is open, full of light & air. Rooms are of standard size & the living room is of proper size.",X78384141,"Orchard Avaasa , Char Park, Kolkata",,,[],"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center']","['Shitala Mandir', 'State bank of india ATM', 'Union bank of india ATM', 'Axis bank ATM', 'Bank of baroda ATM', 'Hdfc bank ATM']",['Main Road'],2 Bedrooms,2 Bathrooms,1 Balcony,,10th   of 13 Floors,0 to 1 Year Old,East
Siddha Xanadu Condominium,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-siddha-xanadu-condominium-rajarhat-kolkata-east-1010-sq-ft-spid-H82948964,2 BHK Flat,66 Lac,"1,010 sqft",Super Built-up Area,"6,534 /sqft","Rajarhat, Kolkata","Gated Society
Furnished
+2","Located in the popular residential address of rajarhat, kolkata east, siddha xanadu condominium is one of the most preferred destination for apartments in kolkata east. This 2 bhk flat is your ticket to be a part of this community. This property faces the west direction. The flat occupies a super built up area of 1010 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 1 balcony. The flat has a...",H82948964,"Siddha Xanadu Condomium, Rajarhat, Kolkata",Siddha Xanadu Condominium,,"['1 Water Purifier', '1 Fridge', '3 Fan', '1 Exhaust Fan', '1 Dining Table', '2 Geyser', '1 Stove', '10 Light', '1 TV', '2 AC', '1 Chimney', '1 Curtains', '1 Modular Kitchen', '2 Bed', '2 Wardrobe', '1 Sofa', '1 Microwave', '1 Washing Machine']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Kali mandir', 'Manasha Mandir', 'Kali Temple', 'Kali Mandir', 'Dharmaraj Temple', 'Mukherjee Barir Durgadalan']","['Park/Garden,Main Road']",2 Bedrooms,2 Bathrooms,1 Balcony,,9th   of 11 Floors,1 to 5 Year Old,West
SGIL Residenzza,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sgil-residenzza-airport-kolkata-north-956-sq-ft-r1-spid-R79872603,2 BHK Flat,38 Lac,956 sqft,Carpet Area,"3,974 /sqft","Airport, Dum Dum","North Facing
Close to School
+2","Sgil residenzza... A society of 330+ apartments in a gated community.. Located at airport gate no: 3.. On the belghoria expressway start point.. The society is opposite to airport city hotel. The society has gated security, community hall, gym, swimming pool, lifts, joggers way, and celebrates all festivals like durga puja etc... The apartment is in block 3.. 4th floor.. 956 sq ft super build u...",R79872603,"SGIL Residenzza, Airport, Dum Dum",SGIL Residenzza,,"['1 Water Purifier', '5 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '1 Geyser', '8 Light', '1 AC', '1 TV', '1 Chimney', '1 Curtains', '3 Bed', '2 Wardrobe']","['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center']","['Shitala Mandir', 'Mother Teresa Church', 'Dr. Rathikul Hasan', 'Phoenix Hospital And Diagnostic Centre Pvt Ltd', 'North Dum Dum Municipality Hospital']",['Others'],2 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 5 Floors,10+ Year Old,North
"Ideal Towers, Iqbalpore More",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-khidirpur-kolkata-south-1495-sq-ft-spid-U81527621,3 BHK Flat,1.75 Cr,"1,495 sqft",Built-up Area,"11,705 /sqft","Khidirpur, Kolkata","Gated Society
Fitness Center/ Gym
+2","Ideal towers is one of the most popular destination for buying apartments/ flats in khidirpur, kolkata south. You too can be a part of this society by purchasing this 3 bhk flat here. Constructed on a built up area of 1495 sq.Ft., the flat comprises 3 bedroom(s), 2 bathrooms and 1 balcony. The residential building has 9 floors in total and the flat for sale is located on the 4th floor. As the p...",U81527621,"Ideal Towers, Iqbalpore More, Khidirpur, Kolkata",,,"['2 Wardrobe', '3 Fan', '3 Light']","['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Five Star Market', 'Fancy Market', 'Ismail Mosque', 'Sitala Mandir', 'Patitpabon Mandir', 'Syed Jalal Shah Masjid']",[],3 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 9 Floors,10+ Year Old,
Naoolin Debanistha,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-naoolin-debanistha-new-town-kolkata-east-1220-sq-ft-spid-F81866342,3 BHK Flat,85 Lac,"1,220 sqft",Super Built-up Area,"6,967 /sqft","New Town, Kolkata","North Facing
Vitrified Flooring","The property is in prime location, very near to metro, market. The most important is that the property is unused. The rooms are very specious and open.",F81866342,"Naool Debanistha, New Town, Kolkata",Naoolin Debanistha,,['4 Light'],"['Lift(s)', 'High Ceiling Height']","['State bank of india ATM', 'Belle Vue Hospital', 'Apollo Pharmacy', 'DLF IT Park', 'Shapoorji Bus Stand', ""St. Xavier's University""]",[],3 Bedrooms,2 Bathrooms,1 Balcony,,1st   of 4 Floors,1 to 5 Year Old,North
Ujan Appartment,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-birati-kolkata-north-875-sq-ft-spid-R82935160,2 BHK Flat,35 Lac,875 sqft,Super Built-up Area,"4,000 /sqft","Birati, Kolkata","Gated Society
Corner Property
+1","This beautiful 2 bhk flat in birati, kolkata north is situated in ujan appartment, one of the popular residential society in kolkata north. The flat is facing the south direction. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 875 sq.Ft. The property is located on the 2nd floor of a 4 floors tall building. As the project is already ready to...",R82935160,"Ujan Appartment, Birati, Kolkata",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']","['Mother Teresa Church', 'Shitala Mandir', 'Bindubasini Nursing Home', 'Asmii Eye Foundation', 'Birati Nursing Home Pvt. Ltd.']",[],2 Bedrooms,2 Bathrooms,1 Balcony,,2nd   of 4 Floors,1 to 5 Year Old,South-West
Siddha Eden LakeVille,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-siddha-eden-lakeville-bt-road-kolkata-north-1300-sq-ft-r8-spid-U70461982,3 BHK Flat,99 Lac,"1,300 sqft",Super Built-up Area,"7,615 /sqft","BT Road, Kolkata","North Facing
Gated Society
+2","Situated in bt road, kolkata north, siddha eden lakeville is a well planned society that offers a pleasant living experience to its residents. This 3 bhk flat in kolkata north is your opportunity to be a part of this community. The flat is facing the north direction. The flat is over 1495 sq.Ft. Super built up area and comes with 3 bedroom(s), 3 bathrooms and 1 balcony. The flat has a total of ...",U70461982,"Siddha Eden LakeVille, BT Road, Kolkata",Siddha Eden LakeVille,,[],"['Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']","['Noapara Metro Station', 'City Centre Salt Lake', 'Rai Mohon Banerjee Rd', 'Belghoria Expy', 'Central Modern School']",[],3 Bedrooms,3 Bathrooms,1 Balcony,,21st   of 24 Floors,1 to 5 Year Old,North
Siddha Waterfront,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-siddha-waterfront-khardah-kolkata-north-529-sq-ft-r1-spid-R77959003,2 BHK Flat,42.25 Lac,529 sqft,Carpet Area,"7,986 /sqft","Khardah, BT Road","Gated Society
Overlooking Main Road
+1",No brokers in between....Deal directly with owner. Open from south direction. First block on entry to siddha premise after commercial building. 50 m from main gate of siddha waterfront,R77959003,"Siddha Waterfront, Khardah, BT Road",Siddha Waterfront,,[],"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Way to Baranagar Metro Station', 'Destination mall', 'Kalyani Expy', 'Kismat Bandipur F.P School', 'Swami Vivekananda University']",['Main Road'],2 Bedrooms,2 Bathrooms,1 Balcony,,6th   of 12 Floors,0 to 1 Year Old,South-East
Sananda Apartment,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bally-howrah-1200-sq-ft-spid-J81876754,3 BHK Flat,60 Lac,"1,200 sqft",Carpet Area,"5,000 /sqft","Bally, Howrah",Top Floor,"Can see dakshineswar temple, ganga river from the flat.Dealshmineswar metro 7 min walk, 1 km, bally ghat station connecting to dumdum & sealdah 2 min walk. Airport : 10 km, salt lake sector 5 : 6 km. From the flat one can enjoy river view, old bally bridge, nivedita setu and can see the greenary with 5 different rows of train as well as vehicles way, providing hilly view. All building materials...",J81876754,"Sananda Apartment, Bally, Howrah",,,"['6 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '1 Stove', '15 Light', '1 AC', '1 Curtains', '4 Bed', '1 Wardrobe', '1 Sofa']","['Lift(s)', 'Water Storage', 'Natural Light', 'Airy Rooms', 'Spacious Interiors']","['Dakshineshwar metro station', 'Netra Jyoti Eye Care Centre', 'Micro Point Nursing Home for total EYE Care', 'Swasti Nursing Home']",['Others'],3 Bedrooms,3 Bathrooms,2 Balconies,Pooja Room,4th   of 4 Floors,10+ Year Old,South-East
Manimala Residency,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-east-balia-kolkata-south-848-sq-ft-spid-K80159405,2 BHK Flat,34 Lac,848 sqft,Built-up Area,"4,009 /sqft","East Balia, Garia",,Best in class property available at new garia location in kolkata.,K80159405,"Manimala Residency, East Balia, Garia",,,"['2 Fan', '1 Exhaust Fan', '6 Light', '1 Modular Kitchen']","['Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking']","['Kavi subhash metro station', 'Shahid khudiram metro station', 'Maa kali temple garia dhalua', 'Shani mandir garia dhalua']",['Club'],2 Bedrooms,2 Bathrooms,1 Balcony,,2nd   of 3 Floors,10+ Year Old,South-West
individual,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-durganagar-kolkata-north-1080-sq-ft-spid-K82782866,2 BHK Flat,45.36 Lac,"1,080 sqft",Super Built-up Area,"4,200 /sqft","Durganagar, Belgharia Expressway, Kolkata","Dumdum cantonment metro Nearby
Nalta high school Nearby
+2","Flat location:Duraganagar railway station,,walking distance 3min away from flat Market/bajar walking just 1min away Metro nearby 5 mins Belgharia expressway nearby 5 min Located in the popular residential address of durganagar, kolkata north, individual is one of the most preferred destination for apartments in kolkata north. This 2 bhk flat is your ticket to be a part of this community. Contai...",K82782866,"dividual , Durganagar, Belgharia Expressway, Kolkata",,,[],[],"['Shitala Mandir', 'Mother Teresa Church', 'Lichubagan Radha Krishna Temple', 'Manorama Nursing Home', 'Aparna Nursing Home']",[],2 Bedrooms,2 Bathrooms,1 Balcony,,5th   of 6 Floors,0 to 1 Year Old,South-West
