Project Name,Link,Flat Type,Price,Area,Area Type,Price per Sqft,Location,Highlights,Description,Property ID,Address,Society,Rating,Furnishing,Facilities,Nearby,Overlooking,Bedrooms,Bathrooms,Balcony,Additional Rooms,Floor Number,Property Age/Possession,Facing
West Wind,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-west-wind-ramgarh-kolkata-south-1557-sq-ft-spid-E81408945,3 BHK Flat,1.6 Cr,"1,557 sqft",Super Built-up Area,"10,276 /sqft","Ramgarh, Garia","Gated Society
Overlooking Main Road
+2","This 3 bhk apartment is available for sale in west wind, one of the most prominent projects for flats in ramgarh, kolkata south. Constructed on a super built up area of 1557 sq.Ft., the flat comprises 3 bedroom(s), 2 bathrooms and 1 balcony. The residential building has 13 floors in total and the flat for sale is located on the 9th floor. An added advantage of this 10+ years old flat is that it...",E81408945,"West Wd, Ramgarh, Garia",,,[],"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Fitness Centre / GYM', 'Club house / Community Center', 'Water softening plant']","['Kavi nazrul metro station', 'Shahid khudiram metro station', 'Sree Guru Sangha Main Gate', 'Sri Sri 108 Doyal Baba Asram']",['Main Road'],3 Bedrooms,2 Bathrooms,1 Balcony,,9th   of 13 Floors,10+ Year Old,South-East
Deeshari Estate,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-deeshari-estate-madurdaha-kolkata-south-1525-sq-ft-spid-E81010667,3 BHK Flat,1.05 Cr,"1,525 sqft",Super Built-up Area,"6,885 /sqft","Madurdaha, EM Bypass, Kolkata South","Close to Metro Station
Close to Hospital
+2","Located in the popular residential address of madurdaha, kolkata south, deeshari estate is one of the most preferred destination for apartments in kolkata south. This 3 bhk flat is your ticket to be a part of this community. This residential flat is south-East-Facing direction. The flat is over 1525 sq.Ft. Super built up area and comes with 3 bedroom(s), 2 bathrooms and 1 balcony. The residenti...",E81010667,"Deeshari Estate, Madurdaha, EM Bypass, Kolkata South",Deeshari Estate,,"['1 Water Purifier', '1 Fridge', '4 Fan', '1 Exhaust Fan', '1 Dining Table', '1 Geyser', '1 Stove', '6 Light', '2 AC', '1 TV', '1 Chimney', '1 Curtains', '1 Modular Kitchen', '1 Wardrobe', '2 Bed', '1 Sofa', '1 Microwave', '1 Washing Machine']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['Maa kali temple', 'Shoni thakur mandir', 'Maa Kali mandir', 'Hindu Temple', 'Lord Shiva Temple', 'Old Radha Krishna Temple']",['Main Road'],3 Bedrooms,2 Bathrooms,1 Balcony,Others,3rd   of 4 Floors,1 to 5 Year Old,South-East
"SB Enterprise, New Booking",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-action-area-1-kolkata-east-1752-sq-ft-spid-Z83486412,3 BHK Flat,1.25 Cr,"1,752 sqft",Super Built-up Area,"7,134 /sqft","Action Area 1, Kolkata","Overlooking Main Road
Vitrified Flooring","This beautiful 3 bhk flat in action area 1, kolkata east is situated in sb enterprise, one of the popular residential society in kolkata east. This is a south-Facing property. The flat is over 1752 sq.Ft. Super built up area and comes with 3 bedroom(s), 2 bathrooms and 1 balcony. The flat has a total of 4 floors and this property is situated on 2nd floor. This is a ready to move project and the...",Z83486412,"SB Enterprise, New Bookg, Action Area 1, Kolkata",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Visitor Parking']","['Rabindra Tirtha Metro Station', 'Nazrul tirtha metro station', 'Terminus Mall', 'mandir', 'Hdfc bank ATM', 'Axis bank ATM']",['Main Road'],3 Bedrooms,2 Bathrooms,1 Balcony,,2nd   of 4 Floors,1 to 5 Year Old,South-West
On Request,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-action-area-1-kolkata-east-1750-sq-ft-spid-Q81655060,3 BHK Flat,1.25 Cr,"1,750 sqft",Super Built-up Area,"7,142 /sqft","Action Area 1, Kolkata","Overlooking Main Road
Marble Flooring","This beautiful 3 bhk flat in action area 1, kolkata east is situated in on request, one of the popular residential society in kolkata east. Containing 3 bedroom(s), 3bathrooms and 1 balcony, this flat is spread over a super built up area of 1750 sq.Ft. The residential building has 4 floors in total and the flat for sale is located on the 3rd floor. An added advantage of this 1-5 years old flat ...",Q81655060,"On Request, Action Area 1, Kolkata",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Visitor Parking']","['Rabindra Tirtha Metro Station', 'Nazrul tirtha metro station', 'Terminus Mall', 'mandir', 'Hdfc bank ATM', 'Axis bank ATM']",['Main Road'],3 Bedrooms,3 Bathrooms,1 Balcony,,3rd   of 4 Floors,1 to 5 Year Old,South-East
Urban Sabujayan,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-urban-sabujayan-kalikapur-kolkata-south-1295-sq-ft-spid-L80957819,3 BHK Flat,77 Lac,"1,295 sqft",Super Built-up Area,"5,945 /sqft","Kalikapur, Kolkata","Gated Society
Corner Property
+2","Looking for a 3 bhk property for sale in kolkata south? Buy this 3 bhk flat in urban sabujayan that is situated in kalikapur, kolkata south. The flat is south-Facing. The flat occupies a super built up area of 1295 sq.Ft. That consists of 3 bedrooms, 2 bathrooms and 1 balcony. This flat is situated on the 3rd floor of this 4 floors tall residential building. An added advantage of this 1-5 years...",L80957819,"Urban Sabujayan, Kalikapur, Kolkata",,,[],"['Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Park', 'Visitor Parking']","['Hindu Temple', 'Maa kali temple', 'Shoni thakur mandir', 'Maa Kali mandir', 'Lord Shiva Temple', 'Sada Kali Mandir']","['Pool,Others,Main Road']",3 Bedrooms,2 Bathrooms,1 Balcony,,3rd   of 4 Floors,1 to 5 Year Old,North
On request,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-action-area-2-kolkata-east-1201-sq-ft-spid-Q83665304,3 BHK Flat,67 Lac,"1,201 sqft",Super Built-up Area,"5,578 /sqft","Action Area 2, Kolkata","Top Floor
Gated Society
+2","This beautiful 3 bhk flat in action area 2, kolkata east is situated in on request, one of the popular residential society in kolkata east. The flat is south-West-Facing. Containing 3 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 1201 sq.Ft. The flat has a total of 4 floors and this property is situated on top floor. An added advantage of this 1-5 year...",Q83665304,"On request , Action Area 2, Kolkata",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']","['Kali Temple', 'Rajarhat Shitala Kali Temple', 'Dakbunglow Shani Kali Mandir', 'Rekjoani Shitala Mandir', 'Kali Mandir']","['Park/Garden,Others,Main Road']",3 Bedrooms,2 Bathrooms,1 Balcony,Others,4th   of 4 Floors,1 to 5 Year Old,South-West
On Request,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-purbalok-kolkata-south-1300-sq-ft-spid-Z82673734,3 BHK Flat,84.5 Lac,"1,300 sqft",Super Built-up Area,"6,500 /sqft","Purbalok, EM Bypass","Top Floor
Jyotirindra Nanadi within 500m
+2","On request is one of kolkata south's most sought after destination for apartments and this 3 bhk flat in purbalok is your opportunity to be a part of this community. Constructed on a super built up area of 1300 sq.Ft., the flat comprises 3 bedroom(s), 2 bathrooms and 2 balconies. The property is located on the top floor of a 4 floors tall building. This is a ready to move project and the proper...",Z82673734,"On Request , Purbalok, EM Bypass",,,[],"['Lift(s)', 'Maintenance Staff', 'Water Storage']","['Maa kali temple', 'Shoni thakur mandir', 'Maa Kali mandir', 'Hindu Temple', 'Lord Shiva Temple', 'Old Radha Krishna Temple']",['Main Road'],3 Bedrooms,2 Bathrooms,2 Balconies,Others,4th   of 4 Floors,0 to 1 Year Old,South-East
Purti Veda,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-purti-veda-new-town-kolkata-east-977-sq-ft-spid-Q81535051,2 BHK Flat,75 Lac,977 sqft,Super Built-up Area,"7,676 /sqft","New Town, Kolkata","Gated Society
Corner Property
+2","Situated in new town, kolkata east, purti veda is a well planned society that offers a pleasant living experience to its residents. This 2 bhk flat in kolkata east is your opportunity to be a part of this community. This residential flat is south-Facing direction. Constructed on a super built up area of 977 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. The property is loca...",Q81535051,"Purti Veda, New Town, Kolkata",Purti Veda,,[],"['Power Back-up', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']","['Proposed Metro Station', 'Axis Mall', 'Central Mall', 'The New Town School', 'DPS New Town', 'University of Egineering']","['Pool,Park/Garden']",2 Bedrooms,2 Bathrooms,1 Balcony,,3rd   of 12 Floors,1 to 5 Year Old,South
Purti Veda,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-purti-veda-new-town-kolkata-east-977-sq-ft-spid-W81102819,2 BHK Flat,76 Lac,977 sqft,Super Built-up Area,"7,778 /sqft","New Town, Kolkata","Fitness Center/ Gym
Club/ Community Center
+2",2 bhk flat sale in new town action area 1 opp sanjeeva garden all modrn amenities r rhere Additional details :,W81102819,"Purti Veda, New Town, Kolkata",Purti Veda,,[],"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center']","['Proposed Metro Station', 'Axis Mall', 'Central Mall', 'The New Town School', 'DPS New Town', 'University of Egineering']",[],2 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 12 Floors,1 to 5 Year Old,East
Merlin Elements,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-merlin-elements-new-alipore-kolkata-south-2000-sq-ft-spid-F82755180,4 BHK Flat,2.7 Cr,"2,000 sqft",Super Built-up Area,"13,500 /sqft","New Alipore, Kolkata",,"This lovely 4 bhk apartment/flat in new alipore is available for sale in one of kolkata south's most popular projects, merlin elements. This property faces the south-East direction. Constructed on a super built up area of 2000 sq.Ft., the flat comprises 4 bedroom(s), 3 bathrooms and more than 3 balconies. This flat is situated on the 11th floor of this 12 floors tall residential building. As th...",F82755180,"Merl Elements, New Alipore, Kolkata",Merlin Elements,,[],"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Behala Bazar metro station', 'South City Mall', '143-163, NH12', 'Sahapur Girls High School', 'Mahatma Gandhi University']","['Pool,Main Road,Others']",4 Bedrooms,3 Bathrooms,3+ Balconies,Servant Room,11st   of 12 Floors,0 to 1 Year Old,South-East
Unimark Springfield,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-unimark-springfield-rajarhat-kolkata-east-1355-sq-ft-spid-R82043372,3 BHK Flat,84 Lac,"1,355 sqft",Super Built-up Area,"6,199 /sqft","Rajarhat, Kolkata","Fresh Construction
Gated Society
+2","Looking for a 3 bhk property for sale in kolkata east? Buy this 3 bhk flat in unimark springfield that is situated in rajarhat, kolkata east. This residential flat is south-Facing direction. Constructed on a super built up area of 1355 sq.Ft., the flat comprises 3 bedroom(s), 2 bathrooms and 1 balcony. The flat has a total of 10 floors and this property is situated on 8th floor. This 0-1 year o...",R82043372,"Unimark Sprgfield, Rajarhat, Kolkata",Unimark Springfield,,[],"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center']","['Bablatala More', 'CITY CENTER 2', 'AKANKHA MORE', 'SEC-V', 'Derozio Memorial', 'Bhattacharyya', 'Vidyasagar']",['Park/Garden'],3 Bedrooms,2 Bathrooms,1 Balcony,,8th   of 10 Floors,0 to 1 Year Old,South
Greenfield Ambition,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-greenfield-ambition-rajarhat-kolkata-east-710-sq-ft-spid-C82807892,2 BHK Flat,45 Lac,710 sqft,Super Built-up Area,"6,338 /sqft","Rajarhat, Kolkata",,Its a 2 bhk flat with one parking space in greenfield ambition newtown near city centre 2 kolkata. The price and availability of the flat is subject to change without any prior notice.,C82807892,"Greenfield Ambition, Rajarhat, Kolkata",,,[],"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Kali mandir', 'Kali Temple', 'Manasha Mandir', 'Kali Mandir', 'Dharmaraj Temple', 'Mukherjee Barir Durgadalan']",['Main Road'],2 Bedrooms,2 Bathrooms,1 Balcony,,5th   of 9 Floors,10+ Year Old,East
A & S APARTMENT (New Booking),https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-new-barrakpur-kolkata-north-712-sq-ft-spid-T82983668,2 BHK Flat,21 Lac,712 sqft,Super Built-up Area,"2,949 /sqft","New Barrakpur, Kolkata","Gated Society
Corner Property
+2","New booking... A & s apartment (New booking) is one of kolkata north's most sought after destination for apartments and this 2 bhk flat in new barrakpur is your opportunity to be a part of this community. Constructed on a super built up area of 712 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. This flat is situated on the 1st floor of this 4 floors tall residential buildin...",T82983668,"A & S APARTMENT (New Bookg), New Barrakpur, Kolkata",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking']","['Hari Mandir', 'Church of our Lady of Lourdes', 'SHONI TEMPLE', 'MAA MONOSHA TEMPLE', 'Shri Shoni Temple', 'Amanati Mosque']","['Pool,Club,Others,Sea facing,Main Road,Park/Garden']",2 Bedrooms,2 Bathrooms,1 Balcony,"Pooja Room,Others",1st   of 4 Floors,1 to 5 Year Old,South-East
Eden Willow Estate,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-eden-willow-estate-narendrapur-kolkata-south-874-sq-ft-spid-U82127030,2 BHK Flat,32.78 Lac,874 sqft,Super Built-up Area,"3,750 /sqft","Narendrapur, Kolkata","Fresh Construction
Gated Society
+2","Eden willow estate is one of the most popular destination for buying apartments/ flats in narendrapur, kolkata south. You too can be a part of this society by purchasing this 2 bhk flat here. Constructed on a super built up area of 874 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. The property is located on the 1st floor of a 7 floors tall building. Being a ready to move p...",U82127030,"Eden Willow Estate, Narendrapur, Kolkata",Eden Willow Estate,,[],"['Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Fitness Centre / GYM']","['Garia Metro', 'Woodsquare Mall', 'Bypass/ Kamlagazi', 'Swami Vivekananda', 'Swarnim Int School', 'BD Memorial School']",[],2 Bedrooms,2 Bathrooms,1 Balcony,,1st   of 7 Floors,0 to 1 Year Old,
Eden Willow Estate,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-eden-willow-estate-narendrapur-kolkata-south-884-sq-ft-spid-O82127194,2 BHK Flat,33.15 Lac,884 sqft,Super Built-up Area,"3,750 /sqft","Narendrapur, Kolkata","Fresh Construction
Gated Society
+2","Located in the popular residential address of narendrapur, kolkata south, eden willow estate is one of the most preferred destination for apartments in kolkata south. This 2 bhk flat is your ticket to be a part of this community. Constructed on a super built up area of 884 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. The flat has a total of 7 floors and this property is s...",O82127194,"Eden Willow Estate, Narendrapur, Kolkata",Eden Willow Estate,,[],"['Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Fitness Centre / GYM']","['Garia Metro', 'Woodsquare Mall', 'Bypass/ Kamlagazi', 'Swami Vivekananda', 'Swarnim Int School', 'BD Memorial School']",[],2 Bedrooms,2 Bathrooms,1 Balcony,,5th   of 7 Floors,0 to 1 Year Old,
ECO,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-jatragachhi-kolkata-east-1233-sq-ft-spid-I82320184,3 BHK Flat,65.35 Lac,"1,233 sqft",Super Built-up Area,"5,300 /sqft","Jatragachhi, Kolkata East",,"Absolutely brand new beautiful 3 beds 2 baths, 2 balcony, 1 kitchen,1 loft 1 car parking compact flat for sale. The apartment is situated at jatra gachi very near and walkable distance from biswa bangala convention centre a new town.",I82320184,"ECO , Jatragachhi, Kolkata East, Kolkata",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']","['Rabindra Tirtha Metro Station', 'Nazrul tirtha metro station', 'Terminus Mall', 'mandir', 'Hdfc bank ATM', 'Axis bank ATM']",[],3 Bedrooms,2 Bathrooms,2 Balconies,Pooja Room,4th   of 5 Floors,1 to 5 Year Old,
